pk,id,name,latitude,longitude,speakers_count,father_pk,family_pk,level,child_family_count,child_language_count,child_dialect_count,macroareas,status
21519,gula1270,Gula'alaa,-8.74742,161.023,1600.0,19764.0,207.0,language,0,0,0,Papunesia,not endangered
21520,kwai1243,Kwaio,-8.937439999999997,160.965,13000.0,19764.0,207.0,language,0,0,0,Papunesia,not endangered
21521,kwar1239,Kwara'ae,-8.75779,160.804,32000.0,19764.0,207.0,language,0,0,0,Papunesia,not endangered
21522,wala1266,Wala,-8.819360000000003,160.741,7000.0,19764.0,207.0,language,0,0,0,Papunesia,not endangered
21549,niua1240,Niuafo'ou,-15.6014,-175.64,500.0,19786.0,207.0,language,0,0,0,Papunesia,threatened
21550,wall1257,East Uvean,-13.2903,-176.207,10400.0,19786.0,207.0,language,0,0,0,Papunesia,not endangered
21553,tuva1244,Tuvalu,-8.520813,179.19808799999996,12000.0,19789.0,207.0,language,0,0,2,Papunesia,threatened
21562,emae1237,Emae,-17.052,168.399,400.0,19792.0,207.0,language,0,0,0,Papunesia,shifting
21564,west2516,West Uvean,-20.4145,166.58900000000003,2200.0,19792.0,207.0,language,0,0,0,Papunesia,threatened
21594,ansu1237,Ansus,-1.7543,135.866,4600.0,19809.0,207.0,language,0,0,0,Papunesia,threatened
21595,wand1267,Wandamen,-2.25622,133.996,5000.0,19809.0,207.0,language,0,0,7,Papunesia,threatened
21596,amba1265,Ambai,-1.88126,136.526,10100.0,19809.0,207.0,language,0,0,3,Papunesia,threatened
21597,woii1237,Woi,-1.62746,135.484,1800.0,19809.0,207.0,language,0,0,0,Papunesia,shifting
21598,mara1397,Marau,-1.66738,135.797,1700.0,19809.0,207.0,language,0,0,1,Papunesia,threatened
21600,mung1269,Munggui,-1.66773,135.918,800.0,19810.0,207.0,language,0,0,0,Papunesia,threatened
21601,pomm1237,Pom,-1.64224,135.619,2000.0,19810.0,207.0,language,0,0,1,Papunesia,threatened
21602,papu1251,Papuma,-1.7730099999999998,135.907,600.0,19810.0,207.0,language,0,0,0,Papunesia,shifting
21619,mala1468,Malapandaram,8.59225,77.27199999999998,5900.0,19883.0,290.0,language,0,0,0,Eurasia,threatened
21624,mala1457,Mala Malasar,10.5007,76.8708,1000.0,19883.0,290.0,language,0,0,0,Eurasia,not endangered
21625,mala1459,Malankuravan,8.45063,77.093,19000.0,19884.0,290.0,language,0,0,1,Eurasia,not endangered
21626,waya1264,Wayanad Chetti,11.6702,76.3704,5000.0,19884.0,290.0,language,0,0,0,Eurasia,threatened
21627,aran1261,Aranadan,11.35252,75.79538000000002,200.0,19884.0,290.0,language,0,0,0,Eurasia,shifting
21628,vish1243,Vishavan,10.1751,76.7593,150.0,19884.0,290.0,language,0,0,0,Eurasia,shifting
21629,mala1464,Malayalam,9.59208,76.7651,33000000.0,19884.0,290.0,language,0,0,13,Eurasia,not endangered
21631,kani1275,Kanikkaran,8.44163,77.2465,19000.0,19884.0,290.0,language,0,0,0,Eurasia,not endangered
21632,alla1247,Allar,11.0803,76.6593,350.0,19884.0,290.0,language,0,0,0,Eurasia,shifting
21633,thac1235,Thachanadan,11.2651,76.3642,3000.0,19884.0,290.0,language,0,0,0,Eurasia,threatened
21634,kada1242,Kadar,11.0602,76.7285,2000.0,19884.0,290.0,language,0,0,0,Eurasia,threatened
21637,kuri1256,Kurichiya,11.8226,75.5203,29000.0,19884.0,290.0,language,0,0,0,Eurasia,shifting
21638,mala1463,Malavedan,8.85517,77.2038,12600.0,19884.0,290.0,language,0,0,2,Eurasia,threatened
21639,mull1244,Mullu Kurumba,11.29,76.7,26000.0,19884.0,290.0,language,0,0,0,Eurasia,not endangered
21645,hela1238,Lamjung-Melamchi Yolmo,27.9212,85.6289,10000.0,19931.0,334.0,language,0,0,4,Eurasia,shifting
21646,kaga1252,Kagate,27.4492,86.1675,1500.0,19931.0,334.0,language,0,0,0,Eurasia,shifting
21647,nubr1241,Gyalsumdo-Nubri,28.5092,84.7772,2000.0,19932.0,334.0,language,0,0,6,Eurasia,shifting
21649,naab1241,Naaba,27.6926,87.3409,770.0,19935.0,334.0,language,0,0,0,Eurasia,not endangered
21650,sher1255,Solu-Khumbu Sherpa,27.674,86.9994,170000.0,19935.0,334.0,language,0,0,3,Eurasia,shifting
21669,khlu1236,Khlula,23.1,104.45,21000.0,19987.0,334.0,language,0,0,0,Eurasia,threatened
21670,zokh1238,Zokhuo,23.8,104.8,13000.0,19987.0,334.0,language,0,0,0,Eurasia,threatened
21671,thop1236,Thopho,24.15,104.9,200.0,19991.0,334.0,language,0,0,0,Eurasia,threatened
21679,sona1244,Sonaga,26.55,103.33,2000.0,19998.0,334.0,language,0,0,0,Eurasia,not endangered
21708,xaas1235,Xaasongaxango,14.1,-10.95,1600000.0,20050.0,379.0,language,0,0,0,Africa,not endangered
21710,jaha1245,Jahanka,11.5399,-12.7262,30000.0,20050.0,379.0,language,0,0,0,Africa,not endangered
21717,sant1447,Santa Inés Yatzechi Zapotec,16.8842,-96.7527,2200.0,20088.0,54.0,language,0,0,1,North America,threatened
21718,tilq1235,Tilquiapan Zapotec,16.8529,-96.6321,5000.0,20088.0,54.0,language,0,0,0,North America,not endangered
21721,notr1240,Notre,10.7025,1.27435,1500.0,20108.0,69.0,language,0,0,0,Africa,threatened
21723,waam1244,Waama,10.5956,1.65318,50000.0,20109.0,69.0,language,0,0,2,Africa,not endangered
21741,degg1238,Deg,8.438460000000001,-2.28724,27500.0,20127.0,69.0,language,0,0,3,Africa,threatened
21743,paas1238,Paasaal,10.2004,-1.8048,36000.0,20128.0,69.0,language,0,0,2,Africa,not endangered
21746,bago1245,Bago-Kusuntu,8.52697,1.41214,9900.0,20130.0,69.0,language,0,0,2,Africa,shifting
21779,vute1244,Vute,6.13603,11.8839,21000.0,20218.0,69.0,language,0,0,8,Africa,not endangered
21780,wawa1246,Wawa,6.68974,11.7802,3000.0,20218.0,69.0,language,0,0,1,Africa,shifting
21781,mbon1253,Mbongno,6.82543,11.1316,3000.0,20219.0,69.0,language,0,0,0,Africa,shifting
21786,cung1238,Chung,6.59687,10.4104,2000.0,20224.0,69.0,language,0,0,0,Africa,not endangered
21790,bama1251,Bamali,5.91327,10.4567,10800.0,20247.0,69.0,language,0,0,0,Africa,not endangered
21791,bamu1253,Bamun,5.49017,10.8477,420000.0,20247.0,69.0,language,0,0,0,Africa,not endangered
21792,bang1356,Bangolan,6.0125,10.667,14000.0,20247.0,69.0,language,0,0,0,Africa,not endangered
21793,bamb1265,Bambalang,5.8610000000000015,10.544,29000.0,20247.0,69.0,language,0,0,0,Africa,not endangered
21794,bafa1249,Bafanji,5.84612,10.4518,17000.0,20247.0,69.0,language,0,0,0,Africa,not endangered
21795,baba1264,Baba,6.11222,10.5216,25000.0,20248.0,69.0,language,0,0,0,Africa,not endangered
21796,mung1266,Mungaka,5.89752,10.0294,50000.0,20248.0,69.0,language,0,0,3,Africa,not endangered
21817,beba1238,Beba,6.32256,9.73577,3000.0,20259.0,69.0,language,0,0,0,Africa,threatened
21818,bafu1246,Bafut,6.14153,10.1194,100000.0,20259.0,69.0,language,0,0,2,Africa,not endangered
21837,yemb1246,Yemba,5.47421,10.0214,300000.0,20268.0,69.0,language,0,0,2,Africa,not endangered
21838,ngwe1238,Ngwe,5.49787,9.9028,73000.0,20268.0,69.0,language,0,0,0,Africa,not endangered
21839,ngie1241,Ngiemboon,5.5677699999999986,10.1266,250000.0,20268.0,69.0,language,0,0,3,Africa,not endangered
21850,ngbi1238,Ngbinda,3.27251,23.5669,25000.0,20285.0,69.0,language,0,0,0,Africa,nearly extinct
21852,bodo1272,Bodo (Central African Republic),6.0,26.0,15.0,20286.0,69.0,language,0,0,0,Africa,moribund
21854,bila1255,Bila,1.16839,28.7626,40000.0,20292.0,69.0,language,0,0,2,Africa,not endangered
21855,kaik1247,Kaiku,0.75068,28.7394,13000.0,20292.0,69.0,language,0,0,0,Africa,not endangered
21859,bwaa1238,Bwa,2.5957,25.2514,200000.0,20302.0,69.0,language,0,0,5,Africa,not endangered
21860,pagi1243,Pagibete,3.15636,22.1212,28000.0,20302.0,69.0,language,0,0,3,Africa,not endangered
21903,mban1268,Mbangwe,-2.28729,13.5956,3500.0,20338.0,69.0,language,0,0,0,Africa,threatened
21904,ndam1254,Ndambomo,-0.82,12.77,2000.0,20339.0,69.0,language,0,0,0,Africa,shifting
21905,sake1247,Sake,0.25188,11.787,8000.0,20339.0,69.0,language,0,0,0,Africa,shifting
21906,ndas1238,Ndasa,-2.449015,13.369465,5500.0,20341.0,69.0,language,0,0,0,Africa,not endangered
21907,wumb1242,Wumbvu,-2.3923400000000004,12.264,18000.0,20341.0,69.0,language,0,0,0,Africa,not endangered
21909,bass1260,Bassossi,5.23655,9.52275,180000.0,20344.0,69.0,language,0,0,1,Africa,not endangered
21926,soca1235,So (Cameroon),3.68257,12.525,9000.0,20369.0,69.0,language,0,0,2,Africa,threatened
21927,kolc1235,Kol (Cameroon),3.65994,12.8574,12000.0,20369.0,69.0,language,0,0,4,Africa,not endangered
21928,byep1241,Byep,4.57276,13.46245,9500.0,20369.0,69.0,language,0,0,2,Africa,not endangered
21929,maka1304,Makaa,4.15471,13.0789,80000.0,20369.0,69.0,language,0,0,3,Africa,not endangered
21930,njye1238,Njyem,2.30483,14.1175,7900.0,20372.0,69.0,language,0,0,0,Africa,not endangered
21931,koon1245,Koonzime,3.25933,13.541520000000002,40000.0,20372.0,69.0,language,0,0,2,Africa,not endangered
21933,mpon1254,Mpongmpong,3.14015,14.866,75000.0,20373.0,69.0,language,0,0,5,Africa,not endangered
21934,bekw1242,Bekwil,1.7180099999999998,14.6527,14000.0,20373.0,69.0,language,0,0,1,Africa,not endangered
21954,suun1239,Suundi,-4.58488,13.3212,120000.0,20409.0,69.0,language,0,0,0,Africa,not endangered
21959,baba1263,Babango,1.79475,23.5851,2600.0,20411.0,69.0,language,0,0,0,Africa,threatened
21960,bwel1238,Bwela,3.22,19.28,8400.0,20411.0,69.0,language,0,0,0,Africa,not endangered
21962,lige1238,Ligenza,2.86168,22.4936,43000.0,20412.0,69.0,language,0,0,4,Africa,not endangered
21963,ngom1268,Ngombe (Democratic Republic of Congo),1.45357,20.14148,150000.0,20412.0,69.0,language,0,0,3,Africa,not endangered
21968,boza1238,Bozaba,2.07295,18.6784,5500.0,20414.0,69.0,language,0,0,0,Africa,not endangered
21969,dzan1238,Dzando,2.24195,19.0022,6000.0,20414.0,69.0,language,0,0,4,Africa,shifting
21970,bamw1238,Bamwe,2.16773,19.1644,20000.0,20414.0,69.0,language,0,0,0,Africa,not endangered
21971,ndol1238,Ndolo,2.15101,19.4087,8000.0,20415.0,69.0,language,0,0,0,Africa,not endangered
21972,bolo1263,Bolondo,2.46327,19.6181,3000.0,20415.0,69.0,language,0,0,0,Africa,shifting
21975,ngan1302,Ngando-Lalia,-0.14363,22.6231,220000.0,20431.0,69.0,language,0,0,2,Africa,not endangered
21976,mong1338,Mongo,-1.54228,20.4259,400000.0,20431.0,69.0,language,0,0,15,Africa,not endangered
21977,ombo1238,Ombo,-2.32162,25.1748,8400.0,20432.0,69.0,language,0,0,1,Africa,not endangered
21978,yela1238,Yela-Kela,-2.46204,22.5891,180000.0,20432.0,69.0,language,0,0,2,Africa,not endangered
21980,deng1250,Dengese,-3.26337,21.4194,8600.0,20432.0,69.0,language,0,0,0,Africa,not endangered
21993,mbal1257,Mbala,-5.11888,18.041,200000.0,20440.0,69.0,language,0,0,0,Africa,not endangered
21994,sond1250,Sonde,-6.32223,18.3555,96000.0,20440.0,69.0,language,0,0,0,Africa,not endangered
21995,holu1245,Holu,-8.14754,17.572,32000.0,20441.0,69.0,language,0,0,2,Africa,not endangered
22003,diri1252,Diriku,-18.1681,20.6678,36000.0,20443.0,69.0,language,0,0,0,Africa,not endangered
22004,kwan1273,Kwangali,-17.9026,19.256,152000.0,20443.0,69.0,language,0,0,1,Africa,not endangered
22007,ndom1244,Ndombe,-12.96548,13.370970000000002,22300.0,20445.0,69.0,language,0,0,0,Africa,not endangered
22009,sala1268,Salampasu,-5.44937,23.1502,60000.0,20446.0,69.0,language,0,0,1,Africa,not endangered
22012,bang1350,Bangubangu,-4.31464,27.2438,170000.0,20448.0,69.0,language,0,0,6,Africa,not endangered
22013,luba1249,Luba-Lulua,-5.72717,22.4422,6300000.0,20448.0,69.0,language,0,0,2,Africa,not endangered
22014,hemb1242,Hemba-Yazi,-7.774589999999999,27.5913,180000.0,20448.0,69.0,language,0,0,0,Africa,not endangered
22019,sode1235,So (Democratic Republic of Congo),1.25037,23.6907,6000.0,20457.0,69.0,language,0,0,0,Africa,not endangered
22020,moin1241,Moingi,1.20615,23.5035,4200.0,20457.0,69.0,language,0,0,0,Africa,threatened
22021,tsaa1242,Tsaangi,-2.29245,12.7581,22000.0,20469.0,69.0,language,0,0,0,Africa,not endangered
22022,njeb1242,Njebi,-2.18115,12.7063,140000.0,20469.0,69.0,language,0,0,0,Africa,not endangered
22023,duma1253,Duma,-0.91927,13.0046,9800.0,20470.0,69.0,language,0,0,0,Africa,not endangered
22024,wand1266,Wandji,-1.51945,12.8951,10000.0,20470.0,69.0,language,0,0,0,Africa,not endangered
22034,teke1275,Teke-Tege,-1.61688,14.8664,140000.0,20482.0,69.0,language,0,0,4,Africa,not endangered
22035,mber1257,Mbere,-0.477445,14.2877,110000.0,20482.0,69.0,language,0,0,1,Africa,not endangered
22037,omba1241,Ombamba,-2.75341,13.617,25000.0,20482.0,69.0,language,0,0,0,Africa,not endangered
22041,fipa1238,Fipa,-7.88963,31.3442,200000.0,20499.0,69.0,language,0,0,8,Africa,not endangered
22043,nyik1247,Nyika (Tanzania),-8.133,31.8127,35000.0,20501.0,69.0,language,0,0,0,Africa,not endangered
22048,seba1247,Seba,-11.9396,27.5144,170000.0,20511.0,69.0,language,0,0,0,Africa,threatened
22049,lala1264,Lala-Bisa,-12.945,30.2297,350000.0,20511.0,69.0,language,0,0,6,Africa,not endangered
22050,lamb1271,Lamba,-12.3366,27.9026,200000.0,20511.0,69.0,language,0,0,2,Africa,not endangered
22051,bemb1257,Bemba (Zambia),-10.6122,29.2993,4099999.0,20512.0,69.0,language,0,0,12,Africa,not endangered
22052,aush1241,Aushi,-11.6295,29.0168,100000.0,20512.0,69.0,language,0,0,0,Africa,not endangered
22065,tawa1270,Tawara,-16.0167,31.621,10800000.0,20522.0,69.0,language,0,0,2,Africa,not endangered
22066,shon1251,Shona,-17.20849,29.75725,10800000.0,20522.0,69.0,language,0,0,27,Africa,not endangered
22067,embu1241,Embu,-0.62822,37.5933,320000.0,20528.0,69.0,language,0,0,2,Africa,not endangered
22069,kiku1240,Kikuyu,-0.29005,36.719,6600000.0,20528.0,69.0,language,0,0,5,Africa,not endangered
22084,asut1235,Asu (Tanzania),-4.17978,37.8323,500000.0,20536.0,69.0,language,0,0,0,Africa,not endangered
22085,mbug1240,Mbugu,-4.72863,38.3519,7000.0,20536.0,69.0,language,0,0,2,Africa,shifting
22088,poko1261,Pokomo,-2.31587,40.2897,95000.0,20537.0,69.0,language,0,0,6,Africa,not endangered
22089,ilwa1237,Ilwana,-0.66322,39.793,17000.0,20538.0,69.0,language,0,0,0,Africa,shifting
22090,mwan1247,Mwani,-12.5821,40.4601,120000.0,20538.0,69.0,language,0,0,4,Africa,not endangered
22096,gogo1263,Gogo,-6.35951,35.4807,1400000.0,20540.0,69.0,language,0,0,2,Africa,not endangered
22097,lugu1238,Luguru,-6.86828,37.5557,690000.0,20541.0,69.0,language,0,0,0,Africa,threatened
22099,doee1238,Doe,-6.25844,38.4902,24000.0,20541.0,69.0,language,0,0,0,Africa,threatened
22138,konz1239,Konzo,0.32395,29.8696,610000.0,20563.0,69.0,language,0,0,2,Africa,not endangered
22139,nand1264,Nande,-0.24904,29.0243,900000.0,20563.0,69.0,language,0,0,8,Africa,not endangered
22143,jita1239,Jita,-1.62681,33.9141,210000.0,20566.0,69.0,language,0,0,0,Africa,not endangered
22144,kway1241,Kwaya,-1.80737,33.71,120000.0,20566.0,69.0,language,0,0,1,Africa,not endangered
22145,kara1481,Kara (Tanzania),-1.83511,33.0488,86000.0,20566.0,69.0,language,0,0,0,Africa,shifting
22147,gand1255,Ganda,0.66884,32.15153,8500000.0,20567.0,69.0,language,0,0,4,Africa,not endangered
22150,gwer1238,Gwere,1.11392,33.8227,410000.0,20567.0,69.0,language,0,0,0,Africa,not endangered
22156,idak1243,Idakho-Isukha-Tiriki,0.21557,34.817,600000.0,20571.0,69.0,language,0,0,3,Africa,not endangered
22157,nyol1238,Nyole,0.8807200000000001,33.9181,340000.0,20573.0,69.0,language,0,0,4,Africa,not endangered
22172,nden1249,Ndendeule,-10.4203,36.0105,100000.0,20583.0,69.0,language,0,0,0,Africa,not endangered
22173,ngin1244,Ngindo,-9.78145,37.9832,220000.0,20583.0,69.0,language,0,0,0,Africa,not endangered
22174,nath1238,Nathembo,-16.0973,39.9062,25000.0,20601.0,69.0,language,0,0,0,Africa,not endangered
22175,koti1238,Koti,-16.4823,39.7602,77000.0,20601.0,69.0,language,0,0,2,Africa,not endangered
22183,swat1243,Swati,-26.0,31.5,2300000.0,20604.0,69.0,language,0,0,2,Africa,threatened
22185,nort2795,Zimbabwean Ndebele,-20.2513,27.4096,5000000.0,20604.0,69.0,language,0,0,0,Africa,not endangered
22209,tong1318,Tonga (Zambia),-17.422325,27.103495,1500000.0,20613.0,69.0,language,0,0,3,Africa,not endangered
22210,ilaa1246,Ila,-15.60807,26.45548,106000.0,20613.0,69.0,language,0,0,4,Africa,not endangered
22211,lenj1248,Lenje,-14.7192,28.2581,130000.0,20613.0,69.0,language,0,0,2,Africa,not endangered
22212,song1300,Songoora,-2.21871,26.3477,1300.0,20614.0,69.0,language,0,0,3,Africa,threatened
22214,bemb1255,Bembe,-4.49057,29.0507,250000.0,20614.0,69.0,language,0,0,0,Africa,shifting
22233,lucu1238,Lucumi,22.9514,-82.441,0.0,20647.0,69.0,language,0,0,0,North America,extinct
22234,yoru1245,Yoruba,7.15345,3.67225,50000000.0,20647.0,69.0,language,0,0,20,Africa,not endangered
22243,izor1238,Izora,10.4735,8.76468,19.0,20680.0,69.0,language,0,0,0,Africa,shifting
22245,jere1244,Jere,10.1962,8.95834,23000.0,20681.0,69.0,language,0,0,4,Africa,not endangered
22246,giny1241,Ginyanga,8.2327,0.98348,17000.0,20688.0,69.0,language,0,0,0,Africa,not endangered
22249,chum1261,Chumburung,8.15211,-0.2755,69000.0,20692.0,69.0,language,0,0,3,Africa,not endangered
22250,nchu1238,Nchumbulu,7.6302,-1.30881,1800.0,20693.0,69.0,language,0,0,0,Africa,shifting
22251,dwan1238,Dwang,7.70712,-0.4301100000000001,8200.0,20693.0,69.0,language,0,0,3,Africa,shifting
22274,nort2741,Northeastern Thai,16.03,103.67,22000000.0,20707.0,115.0,language,0,0,3,Eurasia,not endangered
22275,yoyy1238,Yoy,17.6215,104.785,6000.0,20707.0,115.0,language,0,0,0,Eurasia,shifting
22281,taid1248,Tai Do-Mene-Yo,19.1801,104.938,60000.0,20714.0,115.0,language,0,0,3,Eurasia,threatened
22283,kham1291,Khamyang,26.88946,93.99325,50.0,20720.0,115.0,language,0,0,0,Eurasia,nearly extinct
22284,aito1238,Aiton,26.5145,92.3169,1500.0,20720.0,115.0,language,0,0,0,Eurasia,shifting
22286,kham1290,Khamti,27.6653,97.0359,13000.0,20720.0,115.0,language,0,0,3,Eurasia,threatened
22287,taih1246,Tai Hongjin,23.3088,102.586,85000.0,20722.0,115.0,language,0,0,0,Eurasia,shifting
22288,tain1252,Tai Nüa,21.7837,99.722,720000.0,20723.0,115.0,language,0,0,3,Eurasia,shifting
22289,shan1277,Shan,21.5995,98.0342,3300000.0,20723.0,115.0,language,0,0,2,Eurasia,not endangered
22290,khun1259,Khün,19.6062,99.3363,100000.0,20724.0,115.0,language,0,0,0,Eurasia,not endangered
22291,nort2740,Northern Thai,18.857495,100.20739,6000000.0,20724.0,115.0,language,0,0,3,Eurasia,not endangered
22325,stan1289,Catalan,41.453,1.569,10000000.0,20748.0,181.0,language,0,0,23,Eurasia,threatened
22327,roma1327,Romanian,46.3913,24.2256,28000000.0,20750.0,181.0,language,0,0,9,Eurasia,not endangered
22328,megl1237,Megleno Romanian,41.1174,22.3782,5000.0,20750.0,181.0,language,0,0,0,Eurasia,shifting
22355,twen1241,Twents,52.2926,6.77085,340000.0,20777.0,181.0,dialect,0,0,0,Eurasia,threatened
22357,dren1238,Drents,52.9024,6.51539,240000.0,20777.0,181.0,dialect,0,0,2,Eurasia,threatened
22366,gron1242,Gronings,53.2842,6.698,590000.0,20779.0,181.0,language,0,0,4,Eurasia,threatened
22390,stan1293,English,53.0,-1.0,1150000000.0,20796.0,181.0,language,0,0,116,Eurasia,not endangered
22391,pitc1234,Pitcairn-Norfolk,-24.379858,-128.324075,436.0,20796.0,181.0,language,0,0,0,Papunesia,shifting
22440,unse1236,Unserdeutsch,-4.19566,152.183,100.0,20830.0,181.0,language,0,0,0,Papunesia,moribund
22441,stan1295,German,48.649,12.4676,95000000.0,20830.0,181.0,language,0,0,3,Eurasia,not endangered
22442,wals1238,Walser,46.6995,9.18266,22780.0,20831.0,181.0,language,0,0,0,Eurasia,threatened
22443,swis1247,Central Alemannic,47.0516,8.464189999999999,4930000.0,20831.0,181.0,language,0,0,17,Eurasia,threatened
22444,colo1254,Colonia Tovar German,10.4853,-67.2579,1500.0,20832.0,181.0,language,0,0,0,South America,shifting
22445,swab1242,Swabian,48.386796,9.987111,820000.0,20832.0,181.0,language,0,0,0,Eurasia,threatened
22446,moch1255,Mòcheno,46.4916,10.8087,1900.0,20833.0,181.0,language,0,0,3,Eurasia,shifting
22447,hutt1235,Hutterite German,40.0,-97.0,40000.0,20833.0,181.0,language,0,0,0,North America,not endangered
22448,cimb1238,Cimbrian,46.87768,11.42855,400.0,20833.0,181.0,language,0,0,3,Eurasia,shifting
22516,bukh1238,Bukharic,41.0,64.0,60000.0,20961.0,181.0,language,0,0,0,Eurasia,not endangered
22517,taji1245,Tajik,38.8213,68.5549,8100000.0,20961.0,181.0,language,0,0,10,Eurasia,not endangered
22605,asht1244,Ashtiani,37.7469,48.6808,21000.0,21029.0,181.0,language,0,0,4,Eurasia,threatened
22606,vafs1240,Vafsi,34.5309,50.0013,18000.0,21029.0,181.0,language,0,0,0,Eurasia,threatened
22614,sarl1241,Sarli,36.021,43.644,350000.0,21038.0,181.0,dialect,0,0,0,Eurasia,shifting
22628,ngam1282,Ngamo,12.0048,11.2108,60000.0,21071.0,188.0,language,0,0,0,Africa,threatened
22652,boht1238,Gardabani Bohtan Neo-Aramaic,41.459,45.084,500.0,21127.0,188.0,language,0,0,0,Eurasia,moribund
22653,hert1241,Hertevin,37.37300000000001,42.5192,1000.0,21127.0,188.0,language,0,0,3,Eurasia,moribund
22656,assy1241,Assyrian Neo-Aramaic,36.75,43.0,587320.0,21128.0,188.0,language,0,0,31,Eurasia,threatened
22657,chal1275,Chaldean Neo-Aramaic,37.0972,43.5027,241610.0,21128.0,188.0,language,0,0,12,Eurasia,shifting
22659,turo1239,Turoyo,37.2275,42.1451,50000.0,21129.0,188.0,language,0,0,6,Eurasia,threatened
22670,bara1369,Bara Malagasy,-23.9716,45.5937,25000000.0,21144.0,207.0,language,0,0,0,Africa,not endangered
22680,bera1262,Berau Malay,1.6687,117.934,11000.0,21164.0,207.0,language,0,0,0,Papunesia,not endangered
22681,brun1242,Brunei,4.456045,114.429505,270000.0,21164.0,207.0,language,0,0,3,Papunesia,not endangered
22716,ring1244,Ringgou,-10.5515,123.311,12000.0,21203.0,207.0,language,0,0,3,Papunesia,threatened
22727,ende1246,Ende,-8.70998,121.555,110000.0,21239.0,207.0,language,0,0,2,Papunesia,not endangered
22729,keoo1238,Kéo,-8.8704,121.256,100000.0,21240.0,207.0,language,0,0,0,Papunesia,not endangered
22735,mani1297,Manipa,-3.30342,127.565,1500.0,21250.0,207.0,language,0,0,0,Papunesia,threatened
22736,luhu1243,Luhu-Piru,-3.13187,127.966,6500.0,21250.0,207.0,language,0,0,3,Papunesia,extinct
22737,lari1255,Larike-Wakasihu,-3.76522,127.956,13000.0,21251.0,207.0,language,0,0,3,Papunesia,threatened
22738,boan1242,Boano (Maluku),-2.95535,127.953,3240.0,21251.0,207.0,language,0,0,0,Papunesia,shifting
22741,kaib1244,Kaibobo,-3.1603,128.211,500.0,21253.0,207.0,language,0,0,2,Papunesia,shifting
22745,alun1238,Alune,-3.11477,128.394,17000.0,21258.0,207.0,language,0,0,5,Papunesia,threatened
22750,mwat1237,Mwatebu,-10.0271,151.066,120.0,21274.0,207.0,language,0,0,0,Papunesia,shifting
22751,buna1276,Bunama,-10.0761,151.066,4000.0,21274.0,207.0,language,0,0,11,Papunesia,not endangered
22752,bose1237,Boselewa,-9.44763,150.69299999999996,610.0,21275.0,207.0,language,0,0,0,Papunesia,shifting
22753,gale1257,Galeya,-9.54137,150.836,2600.0,21275.0,207.0,language,0,0,6,Papunesia,not endangered
22771,idun1242,Iduna,-9.34361,150.24,6000.0,21279.0,207.0,language,0,0,8,Papunesia,not endangered
22772,bwai1242,Bwaidoka,-9.51158,150.297,6500.0,21279.0,207.0,language,0,0,9,Papunesia,not endangered
22780,iama1237,Iamalele,-9.45005,150.57299999999995,2800.0,21283.0,207.0,language,0,0,5,Papunesia,not endangered
22781,maia1251,Maiadomu,-9.47132,150.76,900.0,21283.0,207.0,language,0,0,0,Papunesia,not endangered
22786,mina1269,Minaveha,-9.59922,150.501,2300.0,21287.0,207.0,language,0,0,0,Papunesia,not endangered
22788,kani1281,Kaninuwa,-9.23148,150.253,360.0,21288.0,207.0,language,0,0,0,Papunesia,shifting
22789,arif1239,Arifama-Miniafia,-9.15565,149.246,3500.0,21288.0,207.0,language,0,0,2,Papunesia,shifting
22791,ubir1237,Ubir,-9.59044,149.39600000000004,2600.0,21288.0,207.0,language,0,0,0,Papunesia,not endangered
22802,kili1267,Kilivila,-8.72574,151.072,20000.0,21297.0,207.0,language,0,0,3,Papunesia,not endangered
22803,muyu1244,Muyuw,-9.195,152.731,6000.0,21297.0,207.0,language,0,0,5,Papunesia,not endangered
22823,waim1251,Waima,-8.67145,146.54399999999995,15000.0,21311.0,207.0,language,0,0,3,Papunesia,not endangered
22824,tour1243,Toura (Papua New Guinea),-9.10008,146.988,1800.0,21311.0,207.0,language,0,0,0,Papunesia,not endangered
22825,kuni1263,Kuni,-8.663680000000001,146.874,2400.0,21311.0,207.0,language,0,0,0,Papunesia,not endangered
22826,lala1268,Lala,-8.93195,146.749,3000.0,21311.0,207.0,language,0,0,0,Papunesia,not endangered
22827,meke1243,Mekeo,-8.23853,146.586,19000.0,21311.0,207.0,language,0,0,4,Papunesia,not endangered
22832,mago1248,Magori,-10.2321,149.26,100.0,21314.0,207.0,language,0,0,0,Papunesia,shifting
22835,mang1404,Mangga Buang,-6.99891,146.685,1500.0,21317.0,207.0,language,0,0,2,Papunesia,not endangered
22836,mapo1242,Mapos Buang,-6.86672,146.774,10500.0,21317.0,207.0,language,0,0,7,Papunesia,not endangered
22845,wamp1248,Wampur,-6.3364400000000005,146.126,530.0,21326.0,207.0,language,0,0,0,Papunesia,not endangered
22847,mari1429,Mari (Madang Province),-5.9739900000000015,145.828,810.0,21326.0,207.0,language,0,0,0,Papunesia,not endangered
22848,duwe1237,Duwet,-6.45752,146.841,400.0,21329.0,207.0,language,0,0,0,Papunesia,shifting
22849,arib1240,Aribwaung,-6.65252,146.91899999999995,500.0,21329.0,207.0,language,0,0,0,Papunesia,threatened
22853,biem1237,Biem,-3.61342,144.816,2200.0,21331.0,207.0,language,0,0,0,Papunesia,not endangered
